1,           2.,           0.,           2.
      2,           2.,          -1.,           2.
      3,           2.,          -1.,           0.
      4,           2.,           0.,           0.
      5,           1.,          -1.,           2.
      6,           1.,          -1.,           0.
      7,           1.,           0.,           0.
      8,           0.,           0.,           0.
      9,           1.,           0.,           2.
     10,           0.,           0.,           2.
     11,           1.,          -2.,           2.
     12,           1.,          -2.,           0.
     13,           0.,          -2.,           0.
     14,           0.,          -2.,           2.
     15,           2., -0.200000003,           2.
     16,           2., -0.400000006,           2.
     17,           2., -0.600000024,           2.
     18,           2., -0.800000012,           2.
     19,           2.,          -1.,   1.79999995
     20,           2.,          -1.,   1.60000002
     21,           2.,          -1.,   1.39999998
     22,           2.,          -1.,   1.20000005
     23,           2.,          -1.,           1.
     24,           2.,          -1.,  0.800000012
     25,           2.,          -1.,  0.600000024
     26,           2.,          -1.,  0.400000006
     27,           2.,          -1.,  0.200000003
     28,           2., -0.800000012,           0.
     29,           2., -0.600000024,           0.
     30,           2., -0.400000006,           0.
     31,           2., -0.200000003,           0.
     32,           2.,           0.,  0.200000003
     33,           2.,           0.,  0.400000006
     34,           2.,           0.,  0.600000024
     35,           2.,           0.,  0.800000012
     36,           2.,           0.,           1.
     37,           2.,           0.,   1.20000005
     38,           2.,           0.,   1.39999998
     39,           2.,           0.,   1.60000002
     40,           2.,           0.,   1.79999995
     41,   1.79999995,          -1.,           2.
     42,   1.60000002,          -1.,           2.
     43,   1.39999998,          -1.,           2.
     44,   1.20000005,          -1.,           2.
     45,           1.,          -1.,   1.79999995
     46,           1.,          -1.,   1.60000002
     47,           1.,          -1.,   1.39999998
     48,           1.,          -1.,   1.20000005
     49,           1.,          -1.,           1.
     50,           1.,          -1.,  0.800000012
     51,           1.,          -1.,  0.600000024
     52,           1.,          -1.,  0.400000006
     53,           1.,          -1.,  0.200000003
     54,   1.20000005,          -1.,           0.
     55,   1.39999998,          -1.,           0.
     56,   1.60000002,          -1.,           0.
     57,   1.79999995,          -1.,           0.
     58,   1.79999995,           0.,           0.
     59,   1.60000002,           0.,           0.
     60,   1.39999998,           0.,           0.
     61,   1.20000005,           0.,           0.
     62,  0.800000012,           0.,           0.
     63,  0.600000024,           0.,           0.
     64,  0.400000006,           0.,           0.
     65,  0.200000003,           0.,           0.
     66,           0.,           0.,  0.200000003
     67,           0.,           0.,  0.400000006
     68,           0.,           0.,  0.600000024
     69,           0.,           0.,  0.800000012
     70,           0.,           0.,           1.
     71,           0.,           0.,   1.20000005
     72,           0.,           0.,   1.39999998
     73,           0.,           0.,   1.60000002
     74,           0.,           0.,   1.79999995
     75,   1.20000005,           0.,           2.
     76,   1.39999998,           0.,           2.
     77,   1.60000002,           0.,           2.
     78,   1.79999995,           0.,           2.
     79,  0.200000003,           0.,           2.
     80,  0.400000006,           0.,           2.
     81,  0.600000024,           0.,           2.
     82,  0.800000012,           0.,           2.
     83,           1.,  -1.20000005,           2.
     84,           1.,  -1.39999998,           2.
     85,           1.,  -1.60000002,           2.
     86,           1.,  -1.79999995,           2.
     87,           1.,          -2.,   1.79999995
     88,           1.,          -2.,   1.60000002
     89,           1.,          -2.,   1.39999998
     90,           1.,          -2.,   1.20000005
     91,           1.,          -2.,           1.
     92,           1.,          -2.,  0.800000012
     93,           1.,          -2.,  0.600000024
     94,           1.,          -2.,  0.400000006
     95,           1.,          -2.,  0.200000003
     96,           1.,  -1.79999995,           0.
     97,           1.,  -1.60000002,           0.
     98,           1.,  -1.39999998,           0.
     99,           1.,  -1.20000005,           0.
    100,  0.800000012,          -2.,           0.
    101,  0.600000024,          -2.,           0.
    102,  0.400000006,          -2.,           0.
    103,  0.200000003,          -2.,           0.
