7.2178,-38.379,-4.3944
3.7199,-27.349,-6.1874
176.19,7.821,-36.89
120.51,36.153,-42.883
-193.95,-58.184,-47.717
-253.24,-28.604,-39.302
20.417,-0.65423,-0.58138
13.937,-1.6517,-2.5999
-183.08,4.1883,-18.065
-180.12,-4.1514,-12.628
-153.74,-46.122,-40.439
-167.01,-32.935,-31.098
9.4522,0.062195,0.24847
9.9388,-2.823,0.53651
16.744,0.07752,-1.0237
12.875,0.12615,-1.0703
8.962,-29.447,-1.3586
10.371,-26.124,-2.2281
6.8371,-18.687,-0.80708
10.245,-20.874,0.32304
96.143,11.327,-27.547
82.147,24.644,-35.042
110.45,-16.031,-11.362
112.71,-23.305,-16.813
-127.32,-38.195,-36.395
-133.31,-31.244,-30.06
-107.19,-32.156,-33.967
-112.55,-28.46,-28.903
-91.603,-27.481,-32.367
-97.184,-25.685,-28.508
-79.311,-23.793,-31.544
-84.862,-23.728,-28.475
14.592,-0.064798,-0.78156
12.293,0.1743,-0.63499
9.3506,-27.744,-0.22531
9.8858,-25.668,-0.42957
12.841,-0.14107,-0.77543
11.05,0.09474,-0.74175
9.7236,-28.103,0.26574
9.9428,-25.802,0.24748
10.176,-29.142,0.36777
9.9344,-26.96,0.43668
10.361,-29.93,0.18362
9.8864,-27.625,0.26907
90.636,-18.051,-6.5969
94.394,-18.786,-7.8927
80.021,-18.878,-4.4577
77.116,-19.387,-4.6137
10.804,-0.10113,-0.89031
9.2462,0.018408,-0.95294
8.4295,-0.043832,-1.0117
7.0252,-0.029532,-1.1308
5.7899,-0.0073847,-1.1027
4.4642,-0.0507,-1.25
2.944,-0.01152,-1.1793
1.6035,-0.057736,-1.3335
72.85,-19.069,-3.0535
68.338,-19.674,-3.4717
67.57,-19.602,-1.9866
62.512,-19.744,-2.3338
63.81,-19.908,-1.2817
57.815,-19.678,-1.5694
61.263,-20.291,-0.86475
54.098,-19.575,-1.0172
-0.13483,-0.074012,-1.2929
-1.5555,-0.061304,-1.4289
-3.6137,-0.17534,-1.5091
-5.0786,-0.070462,-1.6056
-7.7852,-0.30121,-1.8807
-9.1562,-0.09258,-1.9179
-13.04,-0.44025,-2.4525
-14.015,-0.13408,-2.4043
-19.841,-0.51401,-3.2261
-19.912,-0.19469,-3.0817
-28.524,-0.38249,-4.0715
-27.169,-0.26406,-3.8785
-38.935,-0.072159,-4.7561
-35.783,-0.32907,-4.5574
-50.416,0.33696,-5.0908
-45.432,-0.37931,-4.9186
-62.003,0.70054,-4.9918
-55.444,-0.40012,-4.8395
-72.754,0.89121,-4.5269
-65.059,-0.3851,-4.3559
-82.09,0.86994,-3.89
-73.743,-0.34728,-3.6583
-89.946,0.68853,-3.3079
-81.359,-0.30797,-2.9955
-96.677,0.43787,-2.9386
-88.107,-0.27586,-2.552
-102.83,0.19596,-2.8331
-94.356,-0.24948,-2.3867
-108.95,0.0029474,-2.9679
-100.53,-0.23358,-2.4617
-115.5,-0.12786,-3.2983
-107.05,-0.24106,-2.716
-122.86,-0.21624,-3.8016
-114.29,-0.28626,-3.107
-131.46,-0.30772,-4.5153
-122.68,-0.38547,-3.6495
-142.05,-0.52633,-5.6037
-132.81,-0.56633,-4.4452
-156.38,-1.4968,-7.6751
-145.73,-0.87014,-5.7892
-162.9,-1.2045,-8.686
59.273,-20.635,-0.78339
51.147,-19.475,-0.79259
57.102,-20.931,-1.0083
48.527,-19.389,-0.85015
53.972,-21.294,-1.5565
45.688,-19.315,-1.1459
48.99,-21.51,-2.4705
41.967,-19.312,-1.8518
41.464,-21.401,-3.5519
36.828,-19.385,-2.8541
31.386,-20.938,-4.4633
30.015,-19.535,-3.8407
19.601,-20.19,-4.8727
21.735,-19.749,-4.4888
7.6478,-19.349,-4.5862
12.851,-20.004,-4.5389
-2.7222,-18.681,-3.6443
4.5759,-20.252,-3.91
-10.16,-18.371,-2.3157
-1.9153,-20.444,-2.7658
-14.153,-18.433,-0.96216
-5.9826,-20.552,-1.4396
-15.019,-18.698,0.15691
-7.7196,-20.571,-0.25953
-13.514,-19.067,0.92527
-7.511,-20.525,0.62099
-10.537,-19.42,1.3428
-5.982,-20.433,1.149
-6.8899,-19.689,1.5093
-3.7247,-20.318,1.3975
-3.1016,-19.884,1.5058
-1.2074,-20.217,1.4507
0.49535,-20.019,1.3975
1.294,-20.134,1.3838
3.7223,-20.103,1.2393
3.5851,-20.066,1.2508
6.5028,-20.214,1.0584
5.5123,-19.995,1.0933
8.7542,-20.4,0.83141
7.0113,-19.903,0.8603
7.6081,-19.785,0.40801
-69.162,-20.749,-31.017
-73.998,-21.119,-28.487
-60.153,-18.046,-30.607
-64.474,-18.515,-28.37
-51.773,-15.532,-30.175
-55.74,-15.86,-28.143
-43.669,-13.101,-29.625
-47.44,-13.133,-27.724
-35.459,-10.638,-28.951
-39.213,-10.414,-27.082
-26.795,-8.0385,-28.199
-30.721,-7.7103,-26.247
-17.354,-5.2061,-27.464
-21.653,-5.0254,-25.294
-6.7972,-2.0392,-26.891
-11.713,-2.3689,-24.338
5.1528,1.5458,-26.639
-0.63832,0.31576,-23.522
18.957,5.6871,-26.912
11.868,3.0067,-23.001
35.467,10.64,-27.995
26.208,5.6631,-22.924
55.571,16.671,-30.471
42.773,7.8462,-23.647
63.533,9.8908,-25.184
10.439,-30.042,-0.11455
9.8329,-27.806,0.018809
10.496,-29.319,-0.47442
9.8073,-27.401,-0.27654
10.478,-27.648,-0.85036
9.8001,-26.24,-0.61908
10.401,-25.068,-1.1884
9.8184,-24.306,-0.95503
10.286,-21.729,-1.4483
9.8538,-21.691,-1.2333
10.151,-17.862,-1.6058
9.9006,-18.571,-1.4227
9.9966,-13.751,-1.6433
9.9547,-15.193,-1.5123
9.8389,-9.7759,-1.5386
10.003,-11.822,-1.4985
9.6878,-6.3911,-1.2897
10.031,-8.6951,-1.3693
9.5605,-3.9372,-0.92698
10.036,-5.9596,-1.0716
9.5449,-2.435,-0.47322
10.02,-3.5273,-0.60646
9.5121,-1.9874,0.074827
9.9931,-2.0977,-0.13992
9.9341,-0.86773,0.3263
-34.545,24.746,-51.253
-37.919,24.119,-43.84
-24.075,38.764,-51.714
-30.393,30.919,-42.016
-17.947,49.026,-55.327
-13.255,52.514,-57.446
-33.749,46.549,-38.023
-15.04,65.1,-50.165
-46.471,11.073,-51.794
-43.194,15.974,-46.401
-58.242,1.6684,-52.822
-48.31,7.4406,-48.935
-69.082,-1.5275,-55.802
-49.215,-8.7373,-57.489
-70.875,-19.125,-64.045
-32.909,42.402,-32.333
-20.778,65.569,-43.066
-33.904,33.533,-28.152
-27.898,56.419,-33.694
-37.865,17.35,-24.244
-38.391,38.446,-25.158
-47.893,7.9469,-22.186
-46.452,2.5797,-20.33
-54.401,-23.736,-22.412
-54.413,-22.756,-22.393
-64.409,-54.332,-28.543
-63.224,-42.051,-25.253
-78.06,-78.655,-38.395
-71.83,-61.242,-29.569
-86.712,-92.527,-54.318
-95.514,-102.82,-60.2
-96.472,-52.22,-38.744
-122.79,-93.589,-58.693
-67.312,-33.055,-70.055
-44.101,-17.609,-60.352
-57.506,-46.441,-73.404
-35.837,-25.919,-61.874
-42.797,-59.238,-72.714
-25.1,-33.537,-61.412
-23.403,-64.971,-72.52
-11.447,-39.932,-58.171
-5.5938,-61.513,-67.903
-98.171,-46.819,-32.323
-134.69,-76.594,-52.733
-93.439,-38.248,-23.775
-137.54,-57.375,-38.949
-80.899,-27.458,-13.275
-129.76,-31.663,-25.765
-101.48,-12.898,-13.397
-76.188,-11.554,5.4226
-71.38,-9.8741,8.0711
-40.779,-5.3173,16.12
-33.466,-5.7162,19.74
-8.5519,-1.1444,22.066
6.1871,-4.4723,24.181
28.911,1.4765,24.15
42.339,-5.6601,19.383
74.726,4.7206,15.649
47.431,2.773,15.329
93.775,13.177,3.7133
67.302,5.828,8.0282
101.93,20.167,-9.6891
78.06,7.9881,0.30319
100.72,28.721,-19.793
83.586,10.711,-8.33
87.511,35.523,-28.783
86.503,34.45,-28.211
66.803,20.098,-10.263
78.312,35.29,-21.998
62.381,12.984,-9.5683
67.156,28.498,-17.736
57.933,4.654,-9.7404
58.286,17.012,-13.49
53.258,-7.4571,-10.983
51.146,1.8725,-10.291
45.536,-17.793,-13.261
46.46,-17.635,-13.612
38.034,-34.858,-18.976
40.43,-31.784,-21.042
30.203,-50.068,-27.94
