200	-1.78E-15
200	5
200	10
200	15
200	20
200	25
200	30
200	35
200	40
200	45
200	50
200	55
200	60
200	65
200	70
200	75
200	80
200	85
200	90
200	95
200	100
194.8717949	100
189.7435897	100
184.6153846	100
179.4871795	100
174.3589744	100
169.2307692	100
164.1025641	100
158.974359	100
153.8461538	100
148.7179487	100
143.5897436	100
138.4615385	100
133.3333333	100
128.2051282	100
123.0769231	100
117.9487179	100
112.8205128	100
107.6923077	100
102.5641026	100
97.43589744	100
92.30769231	100
87.17948718	100
82.05128205	100
76.92307692	100
71.79487179	100
66.66666667	100
61.53846154	100
56.41025641	100
51.28205128	100
46.15384615	100
41.02564103	100
35.8974359	100
30.76923077	100
25.64102564	100
20.51282051	100
15.38461538	100
10.25641026	100
5.128205128	100
3.55E-15	100
3.55E-15	95
3.55E-15	90
3.55E-15	85
3.55E-15	80
3.55E-15	75
3.55E-15	70
3.55E-15	65
3.55E-15	60
3.55E-15	55
3.55E-15	50
3.55E-15	45
3.55E-15	40
3.55E-15	35
3.55E-15	30
3.55E-15	25
3.55E-15	20
3.55E-15	15
3.55E-15	10
3.55E-15	5
-3.55E-15	-1.78E-15
5	-1.78E-15
10	-1.78E-15
15	-1.78E-15
20	-1.78E-15
25	-1.78E-15
30	-1.78E-15
35	-1.78E-15
40	-1.78E-15
45	-1.78E-15
50	-1.78E-15
55	-1.78E-15
60	-1.78E-15
65	-1.78E-15
70.00642711	-1.78E-15
75.3858583	-1.78E-15
80	-1.78E-15
85	-1.78E-15
90	-1.78E-15
95	-1.78E-15
100	-1.78E-15
105	-1.78E-15
110	-1.78E-15
115	-1.78E-15
120	-1.78E-15
125	-1.78E-15
130	-1.78E-15
135	-1.78E-15
140	-1.78E-15
145	-1.78E-15
150	-1.78E-15
155	-1.78E-15
160	-1.78E-15
165	-1.78E-15
170	-1.78E-15
175	-1.78E-15
180	-1.78E-15
185	-1.78E-15
190	-1.78E-15
195	-1.78E-15
120	50
119.3716632	45.02620226
117.5261336	40.36492652
114.5793725	36.30905788
110.7165359	33.11344149
106.1803399	30.97886967
101.2558104	30.03946543
96.25237371	30.35425499
91.48441417	31.90345895
87.25152021	34.58973514
83.81966011	38.24429495
81.40447028	42.63750895
80.15770597	47.49333533
80.15770597	52.50666467
81.40447028	57.36249105
83.81966011	61.75570505
87.25152021	65.41026486
91.48441417	68.09654105
96.25237371	69.64574501
101.2558104	69.96053457
106.1803399	69.02113033
110.7165359	66.88655851
114.5793725	63.69094212
117.5261336	59.63507348
119.3716632	54.97379774
5.005282041	4.99933357
10.01086773	4.996789166
5.011265097	9.997470122
15.01669132	4.993658414
5.017532262	14.99491187
10.0230366	9.992211317
20.02196439	4.990012988
5.023906629	19.99201331
15.03509368	9.98591429
10.03568144	14.98673836
25.02610691	4.985528594
5.030332014	24.98899498
20.0463442	9.978839821
10.04849015	19.98080611
15.05416039	14.97727159
30.02500068	4.979509064
5.03681577	29.98611606
25.05578015	9.970551568
10.06137114	24.97472192
20.07223598	14.96696213
15.07345264	19.96817954
35.01643559	4.971371114
5.043381498	34.98346227
30.05663484	9.960811252
10.07432609	29.96893173
25.08873903	14.95561464
15.09284024	24.95898973
20.099397	19.95471733
39.98896691	4.957572512
5.050095248	39.98144708
35.04324632	9.94967267
10.08739374	34.96358125
30.09871521	14.94478081
15.11230281	29.95028173
25.12589797	19.94050658
20.12725582	24.94237353
44.94573457	4.927160196
39.99341217	9.932243811
5.056976634	44.980009
35.09252999	14.93790965
10.10067099	39.9594871
30.15828561	19.92883327
15.1318628	34.94225856
20.15473839	29.93056949
25.16575	24.92497025
49.88330832	4.863788553
44.90588167	9.879939261
5.063991156	49.97963372
40.04481278	14.93746086
10.11420801	44.95655288
35.19051714	19.92712842
15.15161917	39.93610178
30.22930666	24.91016265
20.18130746	34.9197604
25.20375102	29.90950865
54.84425711	4.785209455
49.77595193	9.732336264
44.9198899	14.89980939
5.071011167	54.97999866
40.22759763	19.94851931
10.1279536	49.95577878
35.32501777	24.90657752
15.17163429	44.93169529
30.29000567	29.88858414
20.20724347	39.91150641
25.23802351	34.89545796
59.8236153	4.756584874
54.69139453	9.509151312
49.70659571	14.65206934
5.077909069	59.98142693
45.21000596	19.99281835
40.52907449	24.93526677
10.14171024	54.95654002
15.19187009	49.93052336
35.42322311	29.87410921
20.23302706	44.90569837
30.33405985	34.86913225
25.26973526	39.88487336
59.65675332	9.415420971
64.87168066	4.831319049
54.5434603	14.12736231
49.91043796	19.71868936
5.084647032	64.9834331
45.88434167	25.01232726
10.15528228	59.95946185
40.69898552	29.88463901
15.21212378	54.93168386
20.25893984	49.90415446
35.47603344	34.84506735
25.30041431	44.87772234
30.3682094	39.85501882
64.79652073	9.538248787
59.44848607	13.93984594
69.89511383	4.986868122
54.5342747	18.4574652
5.091242478	69.98607783
51.634911	25.21841819
46.11551116	29.96442126
10.1686094	64.96354476
40.75223541	34.84119479
15.23219669	59.93607841
25.33099	49.87582668
35.50715294	39.8248594
20.28493214	54.90570969
30.39878005	44.8463361
55.04034657	22.12567734
64.52946645	14.06835447
70.12451488	10.01440698
59.27992982	18.28095422
75.27070465	5.086035038
5.097758806	74.98894791
51.77939211	30.2920309
10.18173918	69.96888386
46.14329635	34.91488345
40.76346185	39.81173108
15.25203262	64.94222366
30.42900911	49.84411569
35.53090081	44.81374508
20.31084787	59.91146945
25.3617337	54.8777544
59.01090183	22.66313525
69.75048584	14.69595793
64.00743859	18.40484032
75.9439814	11.03181405
79.63003273	4.333741105
57.91148687	26.80778945
5.104218217	79.99195795
51.7802433	35.17666384
10.19476297	74.97466337
46.11807231	39.86778586
15.27169231	69.95023514
40.76066848	44.79585396
35.55407375	49.81128645
20.33659031	64.91955839
30.45992429	54.84647829
25.3925901	59.88465127
79.76290233	8.169906538
63.53873006	22.81793794
57.64936754	31.05071199
68.92989032	19.03811739
75.14398129	16.25600573
84.66472813	4.551216469
5.110626183	84.9948508
10.20771762	79.98073753
51.68639988	40.06558873
15.2912676	74.95893303
46.06134743	44.83899537
40.75821258	49.79421012
20.36212049	69.93009157
35.57978037	54.814673
30.49142676	59.85426804
25.42338234	64.89440112
64.02698453	27.07609327
67.65538367	22.64814903
83.8819235	9.23609563
73.67009482	21.25602285
57.61551566	35.62355653
89.59354123	4.921037501
63.79423576	31.38870946
81.91163619	13.75418499
5.116923721	89.99740995
10.22059992	84.98666334
51.51629058	45.00523416
15.31077979	79.9681133
46.00499409	49.84180815
20.3873907	74.94163755
40.76515423	54.80135744
35.60800858	59.82367264
25.45382234	69.90708437
30.52284006	64.8652187
70.61590499	26.22444911
57.40460753	40.39422033
88.82076648	9.918024055
80.66723577	18.46208758
63.75238948	35.99584873
94.6429843	5.057460351
5.122928043	94.99928885
10.23331213	89.99213877
15.33019888	84.97719954
51.3488419	50.02232965
45.97950341	54.86217876
20.41236615	79.95395158
40.78050955	59.81422611
25.48347387	74.92123853
35.63664215	64.83553419
30.55286592	69.87926533
69.51033555	31.39133589
78.55281812	23.23457141
87.69240273	15.09934389
57.0289721	45.29355244
63.39474279	40.75493323
94.0844306	10.12160932
76.41893834	27.83004252
99.75551286	5.070578344
10.24553131	94.99673768
15.34938299	89.9858445
70.1212005	36.34189729
51.27223012	55.07926991
20.43722298	84.96645902
45.98228394	59.88935743
25.51205179	79.93667089
40.79646383	64.82809696
30.57964085	74.89525633
35.66192739	69.84973624
86.94277518	20.82568421
56.64582404	50.3418445
74.41235009	31.7249107
62.68601502	45.63750758
93.43772268	15.22219965
